Age_at_lambing	Lambing_interval 	Year	Flock-year 	Permanent_environmental_ID	Animal_ID	Lambing_date
2	3	1989	33	300	12586	4.7984
3	5	1991	34	300	12586	0.5333
4	3	1991	34	300	12586	4.5500
2	2	1992	38	301	6049	4.7812
2	3	1993	31	301	6049	2.3524
1	1	1991	34	302	12585	2.6696
2	5	1992	38	302	12585	4.4640
4	2	1987	35	303	3670	2.5761
6	5	1988	36	303	3670	4.4812
6	5	1991	34	303	3670	1.9665
1	1	1991	34	304	12584	2.6352
2	5	1992	38	304	12584	4.5500
1	2	1988	36	305	12583	2.8588
1	1	1990	37	306	3669	4.7296
1	3	1991	34	306	3669	2.5073
2	5	1992	38	306	3669	4.6017
3	3	1993	31	306	3669	2.3696
4	4	1994	40	306	3669	0.9193
5	3	1994	40	306	3669	4.7640
5	4	1995	32	306	3669	2.9104
1	2	1988	36	307	6048	2.6352
2	4	1989	33	307	6048	0.7816
2	3	1989	33	307	6048	4.7640
3	5	1991	34	307	6048	0.6268
4	4	1991	34	307	6048	4.9188
5	3	1992	38	307	6048	2.5245
1	2	1995	32	308	12582	0.1720
2	4	1995	32	308	12582	4.8328
4	2	1988	36	309	12581	4.5500
1	2	1995	32	310	12580	0.1720
2	4	1995	32	310	12580	4.8328
4	5	1998	41	310	12580	1.2192
1	2	1988	36	311	6047	2.8416
3	5	1989	33	311	6047	4.8328
4	5	1991	34	311	6047	0.5924
5	4	1991	34	311	6047	4.8500
1	1	1991	34	312	12579	4.6189
1	3	1992	38	312	12579	2.4385
2	4	1993	31	312	12579	0.3957
1	1	1991	34	313	12578	4.7468
1	2	1995	32	314	12577	0.6096
3	2	1992	38	315	12576	2.4557
1	1	1991	34	316	6046	4.6533
1	3	1992	38	316	6046	2.4385
3	5	1993	31	316	6046	4.7296
3	2	1988	36	317	6045	0.3269
4	4	1988	36	317	6045	4.5156
4	4	1989	33	317	6045	2.5589
5	4	1990	37	317	6045	0.4645
5	3	1990	37	317	6045	4.3952
6	4	1991	34	317	6045	2.6352
3	2	1987	42	318	12575	0.5924
3	2	1987	42	319	12574	0.3957
4	4	1987	42	319	12574	5.5284
3	2	1987	42	320	12573	0.5752
4	2	1987	42	321	12572	5.1253
1	2	1986	43	322	12571	0.7816
4	5	1988	44	322	12571	1.7772
5	2	1987	42	323	12570	0.6440
3	2	1987	42	324	12569	0.6612
4	4	1987	42	324	12569	5.4940
3	2	1987	42	325	12568	0.5333
3	2	1987	42	326	12567	0.5752
1	2	1986	43	327	12566	1.5880
4	5	1988	44	327	12566	1.7600
3	2	1987	42	328	12565	0.5924
3	2	1987	42	329	12564	0.5924
3	2	1987	42	330	12563	0.6268
4	2	1988	44	331	12562	0.9709
1	2	1986	43	332	12561	0.6612
4	5	1988	44	332	12561	1.0053
3	2	1986	43	333	12560	0.7128
4	5	1987	42	333	12560	0.3957
3	2	1987	42	334	12559	0.5752
4	2	1987	42	335	12558	0.4989
3	2	1987	42	336	12557	0.6956
5	2	1987	42	337	12556	5.5112
3	2	1987	42	338	12555	0.5924
5	2	1987	42	339	12554	0.8505
3	2	1987	42	340	12553	0.5161
3	2	1987	42	341	12552	0.5752
3	2	1987	42	342	12551	0.5752
3	2	1987	42	343	12550	0.5924
5	2	1987	42	344	12549	5.5112
3	2	1987	42	345	12548	0.5580
3	2	1987	42	346	12547	0.5580
3	2	1987	42	347	12546	0.5333
4	4	1987	42	347	12546	5.1769
5	2	1987	42	348	12545	5.2113
3	2	1987	42	349	12544	0.6096
5	2	1987	42	350	12543	0.3269
5	2	1987	42	351	12542	0.3785
3	2	1987	42	352	12541	0.5408
4	2	1988	44	353	12540	1.7600
3	2	1987	42	354	12539	0.4817
3	2	1987	42	355	12538	0.9021
3	2	1987	42	356	12537	0.3785
5	2	1987	42	357	12536	0.2580
6	5	1988	44	357	12536	0.9537
5	2	1987	42	358	12535	5.4940
3	2	1987	42	359	12534	0.5752
4	4	1987	42	359	12534	5.1253
4	2	1988	44	360	12533	0.8505
4	2	1988	44	361	12532	1.3052
4	2	1987	42	362	12531	5.1941
5	2	1988	44	363	12530	1.1504
2	2	1988	44	364	12529	1.3913
3	2	1987	42	365	12528	0.5408
4	2	1988	44	366	12527	0.9537
4	2	1988	44	367	12526	1.5805
2	2	1986	43	368	12525	0.7988
3	3	1986	43	368	12525	4.6877
4	5	1987	42	368	12525	5.0909
3	2	1986	43	369	12524	0.6956
3	5	1987	42	369	12524	0.3957
4	4	1987	42	369	12524	5.1425
1	2	1988	44	370	12523	0.9021
4	2	1986	43	371	12522	1.7772
4	4	1987	42	371	12522	0.5924
4	2	1987	42	372	12521	5.6661
2	2	1986	43	373	12520	4.9704
4	5	1987	42	373	12520	5.6661
4	2	1988	44	374	12519	1.5461
1	2	1988	44	375	12518	0.8505
3	2	1987	42	376	12517	0.5924
4	2	1987	42	377	12516	0.5924
4	4	1987	42	377	12516	5.1941
3	2	1986	43	378	12515	0.6784
5	5	1987	42	378	12515	5.1597
1	2	1986	43	379	12514	0.6440
2	3	1986	43	379	12514	4.6705
4	5	1988	44	379	12514	0.9365
1	2	1988	44	380	12513	0.8332
3	2	1987	42	381	12512	0.5580
5	5	1988	44	381	12512	0.8332
3	2	1986	43	382	6044	0.6784
4	3	1986	43	382	6044	4.6533
6	5	1988	44	382	6044	0.8677
4	2	1987	42	383	12511	5.2113
3	2	1987	42	384	12510	0.6268
5	5	1988	44	384	12510	0.9709
3	2	1987	42	385	12509	0.5580
4	2	1986	43	386	12508	0.7988
4	5	1987	42	386	12508	0.5580
1	2	1988	44	387	12507	1.1160
3	2	1987	42	388	12504	0.6268
2	2	1987	42	389	12503	5.2113
5	2	1987	42	390	12502	0.6956
4	2	1987	42	391	12501	5.2285
2	2	1987	42	392	12500	0.9193
3	2	1987	42	393	12499	0.5924
2	2	1987	42	394	12498	5.1769
2	2	1987	42	395	12497	0.5161
2	2	1988	44	396	12496	1.0225
1	1	1986	43	397	12495	1.8116
2	5	1988	44	397	12495	0.9365
4	2	1987	42	398	12494	5.1769
4	2	1988	44	399	12493	0.9365
5	2	1986	43	400	12492	1.5633
5	4	1987	42	400	12492	0.5752
6	4	1987	42	400	12492	5.1941
2	2	1986	43	401	12491	1.5880
3	4	1987	42	401	12491	0.5333
2	2	1988	44	402	12490	0.9709
4	2	1988	44	403	12489	1.0053
4	2	1987	42	404	12487	5.6317
2	2	1987	42	405	12486	0.9365
3	4	1987	42	405	12486	5.1941
3	2	1987	42	406	12485	0.3957
1	2	1987	42	407	12484	5.5112
1	2	1987	42	408	12483	0.5924
2	4	1987	42	408	12483	5.1597
4	2	1988	44	409	12482	0.9709
4	2	1988	44	410	12481	0.9365
4	2	1987	42	411	12480	5.0736
2	2	1987	42	412	12479	5.2457
3	2	1987	42	413	12478	0.6268
4	2	1987	42	414	12477	5.1597
3	2	1987	42	415	12476	0.6096
2	2	1987	42	416	12475	5.6144
1	2	1987	42	417	12474	0.9537
2	4	1987	42	417	12474	5.2457
1	2	1987	42	418	12473	0.9537
5	2	1987	42	419	12472	0.8332
1	2	1988	44	420	12471	0.8332
1	2	1986	43	421	12470	0.6268
2	3	1986	43	421	12470	4.6533
4	5	1988	44	421	12470	1.2192
4	2	1988	44	422	12469	0.8505
1	2	1988	44	423	12468	0.8160
4	2	1987	42	424	12467	5.5112
4	2	1987	42	425	12466	5.6661
3	2	1987	42	426	12465	0.5752
1	2	1987	42	427	12464	5.4080
4	2	1988	44	428	12463	1.7772
2	2	1988	44	429	12462	0.8505
4	2	1988	44	430	12461	1.0053
2	2	1988	44	431	12459	0.8332
2	2	1987	42	432	12458	0.8505
2	2	1988	44	433	12457	1.2192
1	2	1987	42	434	12456	0.9709
2	4	1987	42	434	12456	5.1941
1	2	1987	42	435	12455	5.1253
4	2	1988	44	436	12454	0.9365
4	2	1988	44	437	12453	0.8332
3	2	1987	42	438	12449	0.6784
4	4	1987	42	438	12449	5.1253
3	2	1987	42	439	12448	0.3957
4	4	1987	42	439	12448	5.4940
4	2	1987	42	440	12447	5.6144
4	2	1987	42	441	12446	5.2457
3	2	1987	42	442	12445	0.9709
1	2	1988	44	443	12444	1.2192
1	2	1988	44	444	12443	0.8505
4	2	1987	42	445	12442	5.4768
4	2	1987	42	446	12441	5.2113
4	2	1987	42	447	12440	0.4473
5	5	1988	44	447	12440	1.3741
4	2	1988	44	448	12439	0.8505
4	2	1988	44	449	12438	1.0053
4	2	1987	42	450	12437	5.1941
4	2	1988	44	451	12436	0.9537
4	2	1988	44	452	12434	1.7772
4	2	1988	44	453	12433	1.5461
4	2	1988	44	454	12432	1.5805
4	2	1988	44	455	12431	1.2192
4	2	1988	44	456	12430	0.8677
4	2	1988	44	457	12429	0.9537
1	2	1988	44	458	12428	0.8160
1	2	1988	44	459	12427	1.1332
1	2	1986	43	460	12426	0.8160
2	5	1987	42	460	12426	0.3441
4	2	1988	44	461	12425	0.9193
4	2	1988	44	462	12424	1.0053
4	2	1988	44	463	12421	0.9193
4	2	1988	44	464	12420	1.5461
4	2	1988	44	465	12419	0.7988
4	2	1988	44	466	12418	0.8332
4	2	1988	44	467	12417	0.8505
4	2	1988	44	468	12416	1.1160
4	2	1988	44	469	12415	0.8332
4	2	1987	42	470	12414	0.5752
5	4	1987	42	470	12414	5.1941
3	2	1986	43	471	12412	4.6877
5	5	1988	44	471	12412	1.1160
3	2	1988	44	472	12411	1.2192
4	2	1992	45	473	12410	0.8332
1	2	1990	46	474	12409	1.6052
3	5	1992	45	474	12409	1.1332
5	2	1992	45	475	12408	1.0988
1	2	1990	46	476	12407	1.5880
3	5	1992	45	476	12407	1.0816
6	2	1991	47	477	12406	1.3913
6	4	1991	47	477	12406	6.0520
3	2	1990	46	478	12405	1.9321
3	4	1991	47	478	12405	1.3052
4	4	1992	45	478	12405	0.2236
3	2	1990	46	479	12404	1.9493
4	5	1991	47	479	12404	6.1380
1	1	1988	48	480	12403	1.7084
2	5	1990	46	480	12403	1.7084
1	1	1988	48	481	12402	1.6396
2	5	1990	46	481	12402	1.2192
3	5	1991	47	481	12402	0.6612
4	4	1991	47	481	12402	5.9144
3	2	1990	46	482	12401	1.5805
3	5	1991	47	482	12401	1.4945
4	4	1992	45	482	12401	0.4817
3	2	1990	46	483	12400	1.7084
3	5	1991	47	483	12400	1.4429
4	4	1992	45	483	12400	0.2408
3	2	1990	46	484	12399	1.3224
3	5	1991	47	484	12399	1.2708
4	5	1992	45	484	12399	0.6612
3	2	1990	46	485	12398	1.8460
3	5	1991	47	485	12398	1.5117
4	4	1991	47	485	12398	6.0004
3	2	1990	46	486	12397	1.5805
3	5	1991	47	486	12397	1.4945
4	4	1992	45	486	12397	0.6612
3	2	1990	46	487	12396	1.3224
4	5	1991	47	487	12396	1.3913
4	5	1992	45	487	12396	1.0816
3	2	1990	46	488	12395	1.6568
3	5	1991	47	488	12395	1.4601
4	4	1992	45	488	12395	0.6096
3	2	1990	46	489	12394	1.8804
4	5	1992	45	489	12394	1.1332
3	2	1990	46	490	12393	1.7084
3	5	1991	47	490	12393	1.5461
4	4	1992	45	490	12393	0.2408
3	2	1990	46	491	12392	1.6912
3	5	1991	47	491	12392	1.4773
4	4	1991	47	491	12392	6.1208
3	2	1990	46	492	12391	1.8288
3	5	1991	47	492	12391	1.4945
4	4	1992	45	492	12391	0.2580
3	2	1991	47	493	12390	0.6956
3	4	1991	47	493	12390	6.0348
1	2	1990	46	494	12389	1.5633
2	5	1991	47	494	12389	1.4257
3	4	1991	47	494	12389	6.2241
1	2	1990	46	495	12388	1.8632
2	5	1991	47	495	12388	1.4257
3	4	1992	45	495	12388	0.3785
1	2	1990	46	496	12387	1.5805
2	5	1991	47	496	12387	1.5633
3	4	1992	45	496	12387	0.3269
2	2	1991	47	497	12386	1.4773
3	4	1992	45	497	12386	0.2408
1	2	1990	46	498	12385	1.3052
3	5	1991	47	498	12385	1.5289
3	4	1992	45	498	12385	0.2924
1	2	1990	46	499	12384	1.9837
3	5	1992	45	499	12384	1.3052
1	2	1990	46	500	12383	1.5633
2	5	1991	47	500	12383	1.4257
3	4	1992	45	500	12383	0.3269
1	2	1990	46	501	12382	1.9493
3	5	1992	45	501	12382	0.5924
1	2	1990	46	502	12381	1.6052
3	5	1992	45	502	12381	0.2752
4	2	1992	45	503	12380	1.5117
1	2	1990	46	504	12379	1.9665
3	5	1992	45	504	12379	1.1160
2	2	1991	47	505	12378	1.5289
3	4	1992	45	505	12378	0.6268
1	2	1990	46	506	12377	1.9149
3	5	1991	47	506	12377	6.0004
2	2	1991	47	507	12376	1.4429
3	5	1992	45	507	12376	1.2192
1	2	1990	46	508	12375	2.0869
2	5	1991	47	508	12375	1.5117
3	4	1991	47	508	12375	6.0348
2	2	1991	47	509	12374	1.2880
3	5	1992	45	509	12374	1.0816
1	2	1990	46	510	12373	1.9321
3	5	1991	47	510	12373	5.9832
1	2	1990	46	511	12372	1.3913
2	5	1991	47	511	12372	1.3568
3	4	1992	45	511	12372	0.2236
2	2	1991	47	512	12371	6.0176
1	2	1991	47	513	12370	0.5580
2	4	1991	47	513	12370	6.0004
2	2	1992	45	514	12369	0.5752
1	2	1991	47	515	12368	1.2364
2	4	1991	47	515	12368	6.2241
2	2	1992	45	516	12367	0.8332
1	2	1991	47	517	12366	0.7644
2	5	1992	45	517	12366	0.7300
1	2	1991	47	518	12365	0.5752
2	4	1991	47	518	12365	6.0004
6	2	1992	45	519	12364	0.2924
1	2	1991	47	520	12363	0.7472
2	4	1991	47	520	12363	6.0520
1	2	1991	47	521	12362	0.7816
3	5	1992	45	521	12362	1.1504
1	2	1991	47	522	12361	1.2708
2	4	1992	45	522	12361	0.2580
1	2	1991	47	523	12360	1.4945
2	4	1991	47	523	12360	6.0864
1	2	1991	47	524	12359	0.7300
2	4	1991	47	524	12359	6.0004
3	2	1992	45	525	12358	1.2536
1	2	1991	47	526	12357	1.4085
2	4	1991	47	526	12357	5.9832
1	2	1991	47	527	12356	5.9144
6	2	1992	45	528	12355	0.2924
6	2	1992	45	529	12354	0.4301
6	2	1990	46	530	12353	2.0353
6	5	1992	45	530	12353	0.3441
5	2	1991	47	531	12352	0.7816
6	4	1991	47	531	12352	5.9316
5	2	1991	47	532	12351	0.5580
6	5	1992	45	532	12351	0.2408
5	2	1991	47	533	12350	0.7816
6	4	1991	47	533	12350	5.9832
5	2	1991	47	534	12349	0.7472
6	5	1992	45	534	12349	0.2752
5	2	1991	47	535	12348	0.7644
6	5	1992	45	535	12348	1.3741
6	2	1992	45	536	12347	1.0988
5	2	1991	47	537	12346	0.5333
6	5	1992	45	537	12346	0.4989
5	2	1991	47	538	12345	0.7644
6	5	1992	45	538	12345	1.5805
1	2	1992	45	539	12344	0.2752
1	2	1992	45	540	12343	0.2580
1	2	1992	45	541	12342	0.5580
1	2	1992	45	542	12341	0.6612
2	2	1992	45	543	12340	1.0816
1	1	1991	47	544	12339	6.0176
2	2	1992	45	545	12338	1.3913
1	2	1992	45	546	12337	0.2408
2	2	1992	45	547	12336	1.1332
1	2	1992	45	548	12335	0.2924
1	2	1992	45	549	12334	0.2580
2	2	1992	45	550	12333	1.4773
1	1	1991	47	551	12332	6.2757
1	1	1991	47	552	12331	6.2413
1	2	1992	45	553	12330	0.7644
1	1	1991	47	554	12329	6.0176
1	2	1992	45	555	12328	0.2236
1	2	1992	45	556	12327	0.2924
1	2	1992	45	557	12326	0.5408
2	2	1992	45	558	12325	1.1160
2	2	1992	45	559	12324	1.5805
1	2	1992	45	560	12323	0.7644
1	2	1992	45	561	12321	0.4989
1	2	1992	45	562	12320	0.6784
1	2	1992	45	563	12319	0.2064
1	2	1992	45	564	12318	0.3613
1	2	1992	45	565	12317	0.2580
1	1	1991	47	566	12316	6.0864
1	1	1991	47	567	12315	5.9832
1	2	1992	45	568	12314	0.2580
1	1	1991	47	569	12313	5.8972
1	2	1992	45	570	12312	0.2752
2	2	1992	45	571	12311	1.1504
1	1	1991	47	572	12310	6.0520
2	2	1992	45	573	12309	1.1504
1	2	1992	45	574	12308	0.2408
2	2	1992	45	575	12307	1.1332
1	1	1991	47	576	12306	6.0348
1	1	1991	47	577	12305	6.0176
1	1	1991	47	578	12304	6.0176
1	2	1992	45	579	12303	0.2064
2	2	1992	45	580	12302	1.5633
2	2	1992	45	581	12301	1.1676
1	2	1992	45	582	12300	0.2752
1	1	1992	45	583	12298	1.4429
1	2	1987	49	584	12297	5.7521
1	2	2001	21	585	12296	4.6017
1	2	2000	50	586	12295	0.8160
1	4	2000	50	586	12295	5.0909
1	2	2000	50	587	6042	0.8505
1	4	2000	50	587	6042	5.1769
1	2	2000	50	588	6041	1.4429
2	4	2001	21	588	6041	0.7644
1	2	2000	50	589	12293	1.0644
2	4	2000	50	589	12293	5.2532
2	4	2001	21	589	12293	4.2576
1	2	2001	21	590	12292	0.2924
2	4	2001	21	590	12292	4.8844
1	2	2001	21	591	12291	2.5073
1	2	2001	21	592	12290	1.9149
2	4	2002	51	592	12290	0.1032
1	2	2001	21	593	12289	0.8849
1	2	2001	21	594	12288	2.1116
2	4	2002	51	594	12288	0.3097
1	2	2001	21	595	12287	2.5245
1	2	2001	21	596	12286	6.0176
1	1	2001	21	597	12285	2.1976
1	2	2000	50	598	6040	0.0860
2	4	2000	50	598	6040	4.5673
1	2	2000	50	599	12284	0.2064
2	4	2000	50	599	12284	5.0048
3	5	2001	21	599	12284	5.7940
1	1	1999	52	600	6039	2.8588
1	4	2000	50	600	6039	1.0644
1	2	2000	50	601	12283	0.3269
1	4	2000	50	601	12283	5.0220
1	2	2000	50	602	12282	1.0053
1	2	2000	50	603	12281	5.2532
3	5	2002	51	603	12281	0.2408
1	2	2000	50	604	12280	0.8332
1	4	2000	50	604	12280	5.0909
2	4	2001	21	604	12280	3.7684
2	2	2000	50	605	12279	6.2929
2	4	2001	21	605	12279	4.6189
1	2	2000	50	606	12278	1.0053
2	5	2001	21	606	12278	0.9365
1	2	2000	50	607	6038	0.5408
2	5	2001	21	607	6038	0.1032
1	2	2000	50	608	12277	0.6612
1	4	2000	50	608	12277	4.9360
2	4	2001	21	608	12277	3.7512
1	2	2000	50	609	12276	0.7988
1	4	2000	50	609	12276	5.0909
2	4	2001	21	609	12276	3.7856
1	2	2000	50	610	12275	0.8505
1	4	2000	50	610	12275	5.0909
1	2	2000	50	611	12274	0.7472
1	1	2000	50	612	12273	0.6096
1	1	2000	50	613	12272	0.6784
1	4	2000	50	613	12272	5.0564
1	2	2000	50	614	12271	1.3224
2	4	2001	21	614	12271	0.6612
2	4	2001	21	614	12271	4.8672
1	2	2000	50	615	12270	1.2192
1	3	2000	50	615	12270	5.2704
2	4	2001	21	615	12270	3.9576
1	2	2000	50	616	12269	1.2536
2	5	2001	21	616	12269	1.7084
2	4	2001	21	616	12269	6.0176
2	2	2001	21	617	12268	0.8849
2	3	2001	21	617	12268	4.9016
1	2	2000	50	618	12267	1.1160
2	5	2001	21	618	12267	1.7600
2	4	2001	21	618	12267	5.8972
1	1	2000	50	619	12266	0.5752
2	5	2001	21	619	12266	0.4817
1	2	2000	50	620	12265	1.2708
2	5	2001	21	620	12265	2.4901
1	2	2000	50	621	12264	1.1504
2	2	2001	21	622	12263	0.6096
2	4	2001	21	622	12263	4.7640
1	2	2000	50	623	12262	5.3220
2	2	2001	21	624	12261	3.7856
1	1	2000	50	625	12260	1.2880
2	5	2001	21	625	12260	4.1813
1	1	2000	50	626	12259	0.8505
1	5	2001	21	626	12259	0.5408
2	4	2001	21	626	12259	4.8672
1	1	2000	50	627	12258	1.5461
1	4	2000	50	627	12258	6.2241
2	2	2001	21	628	12257	1.6568
3	4	2002	51	628	12257	0.1376
1	1	2000	50	629	12256	1.2020
1	3	2000	50	629	12256	5.2704
2	4	2001	21	629	12256	3.9060
1	2	2001	21	630	12255	2.6696
1	2	2001	21	631	12254	2.4385
1	2	2000	50	632	12253	1.0225
2	4	2000	50	632	12253	5.2704
1	2	2001	21	633	12252	2.3008
1	2	2001	21	634	12251	2.5073
1	2	2001	21	635	12250	0.8505
1	2	2001	21	636	12249	5.7940
1	2	2000	50	637	12248	2.6696
2	3	2001	21	637	12248	0.2924
2	4	2001	21	637	12248	4.8672
1	2	2000	50	638	12247	0.8332
2	3	2000	50	638	12247	4.9532
1	2	2000	50	639	12246	1.0816
2	4	2000	50	639	12246	5.2704
3	5	2001	21	639	12246	5.9316
1	1	2014	53	640	6037	6.2241
1	1	2014	53	641	3667	5.9144
1	3	2015	54	641	3667	3.5717
2	3	2016	55	641	3667	1.0816
2	3	2016	55	641	3667	4.9876
3	3	2017	56	641	3667	2.5245
1	1	2014	53	642	3666	6.1725
1	4	2015	54	642	3666	4.0264
2	4	2016	55	642	3666	2.6105
3	2	2016	55	642	3666	6.0176
1	2	2015	54	643	6036	1.5805
1	3	2015	54	643	6036	5.4596
2	3	2016	55	643	6036	2.8072
4	5	2017	56	643	6036	5.9832
1	1	2014	53	644	2495	5.9316
1	3	2015	54	644	2495	3.5717
2	2	2016	55	644	2495	0.7816
2	3	2016	55	644	2495	4.5845
3	3	2017	56	644	2495	2.1804
4	5	2018	57	644	2495	3.5373
1	1	2014	53	645	6035	6.1553
1	1	2014	53	646	2494	6.0348
1	4	2015	54	646	2494	5.0564
2	4	2016	55	646	2494	3.9748
3	3	2017	56	646	2494	1.4945
4	4	2018	57	646	2494	0.7300
1	1	2014	53	647	12245	6.0692
1	3	2015	54	647	12245	3.6405
2	2	2016	55	647	12245	0.7300
2	3	2016	55	647	12245	4.6533
3	3	2017	56	647	12245	2.1804
4	3	2017	56	647	12245	5.9316
4	3	2018	57	647	12245	3.5545
1	1	2014	53	648	3665	5.9832
1	1	2014	53	649	3664	6.1725
1	4	2015	54	649	3664	5.4424
2	3	2016	55	649	3664	2.9620
3	4	2017	56	649	3664	0.8160
3	3	2017	56	649	3664	4.9532
4	3	2018	57	649	3664	2.5073
1	1	2014	53	650	2493	6.1380
1	4	2015	54	650	2493	3.9920
2	4	2016	55	650	2493	2.5933
1	1	2014	53	651	3663	6.1897
2	5	2016	55	651	3663	0.4817
2	3	2016	55	651	3663	4.2748
3	3	2017	56	651	3663	1.8116
3	3	2017	56	651	3663	5.6833
4	3	2018	57	651	3663	3.5201
1	1	2014	53	652	3662	6.2069
1	3	2015	54	652	3662	3.6061
2	3	2016	55	652	3662	1.0988
2	3	2016	55	652	3662	4.9188
3	3	2017	56	652	3662	2.5245
4	3	2017	56	652	3662	6.1897
4	4	2018	57	652	3662	4.1813
1	1	2014	53	653	6034	6.0004
1	3	2015	54	653	6034	3.6233
2	3	2016	55	653	6034	1.3224
2	3	2016	55	653	6034	5.0048
1	1	2014	53	654	3661	5.9832
1	3	2015	54	654	3661	3.6749
2	3	2016	55	654	3661	1.2708
1	1	2014	53	655	3660	6.1897
1	2	2015	54	655	3660	3.4856
2	3	2016	55	655	3660	1.1504
2	3	2016	55	655	3660	5.1941
3	3	2017	56	655	3660	2.9448
4	3	2018	57	655	3660	0.4129
1	1	2014	53	656	3659	5.8284
1	3	2015	54	656	3659	3.5201
2	3	2016	55	656	3659	1.1160
2	3	2016	55	656	3659	4.9188
4	5	2018	57	656	3659	0.0860
1	2	2015	54	657	6033	0.9365
1	2	2015	54	657	6033	4.4296
2	4	2016	55	657	6033	2.4212
4	5	2018	57	657	6033	0.3613
1	2	2015	54	658	6032	0.5580
1	3	2015	54	658	6032	4.3952
2	3	2016	55	658	6032	1.8632
2	3	2016	55	658	6032	5.7177
3	2	2017	56	658	6032	2.8416
4	3	2018	57	658	6032	0.3097
1	2	2015	54	659	12244	0.6096
1	1	2015	54	660	6031	0.4129
1	3	2015	54	660	6031	4.2404
2	3	2016	55	660	6031	1.7256
2	2	2016	55	660	6031	5.3048
3	3	2017	56	660	6031	2.7384
4	3	2018	57	660	6031	0.4817
4	4	2018	57	660	6031	4.7296
1	2	2015	54	661	3657	4.4124
2	3	2016	55	661	3657	2.2148
2	3	2016	55	661	3657	6.0520
1	2	2015	54	662	6030	0.7644
1	3	2015	54	662	6030	4.5673
2	3	2016	55	662	6030	1.9837
3	5	2017	56	662	6030	3.4512
4	4	2018	57	662	6030	1.3052
1	1	2015	54	663	6029	0.5333
1	3	2015	54	663	6029	4.4468
2	3	2016	55	663	6029	1.9493
2	3	2016	55	663	6029	5.8112
3	3	2017	56	663	6029	3.2104
4	3	2018	57	663	6029	0.8160
2	2	2016	55	664	3655	1.1332
1	2	2015	54	665	3654	2.3180
2	4	2016	55	665	3654	0.8332
2	3	2016	55	665	3654	4.5156
3	3	2017	56	665	3654	2.0181
3	3	2017	56	665	3654	6.0004
1	2	2015	54	666	12243	1.8804
2	4	2016	55	666	12243	0.9193
1	2	2015	54	667	6028	1.8632
2	4	2016	55	667	6028	0.8677
2	3	2016	55	667	6028	4.6017
3	3	2017	56	667	6028	2.0869
3	4	2017	56	667	6028	6.2413
4	4	2018	57	667	6028	4.1813
1	1	2015	54	668	12242	0.5161
1	3	2015	54	668	12242	4.3780
2	3	2016	55	668	12242	1.7084
2	3	2016	55	668	12242	5.6661
3	2	2017	56	668	12242	2.9448
1	1	2015	54	669	12241	0.9021
1	4	2015	54	669	12241	6.2069
1	2	2015	54	670	12240	2.2836
1	1	2015	54	671	2492	0.7816
1	3	2015	54	671	2492	4.5845
2	3	2016	55	671	2492	1.9837
2	3	2016	55	671	2492	5.6661
1	2	2015	54	672	6027	2.1804
2	4	2016	55	672	6027	1.1676
1	2	2015	54	673	3653	2.1460
2	4	2016	55	673	3653	0.8160
2	3	2016	55	673	3653	4.4984
3	3	2017	56	673	3653	2.2664
1	1	2015	54	674	12239	0.8332
2	5	2016	55	674	12239	1.4601
2	2	2016	55	674	12239	4.8156
3	3	2017	56	674	12239	2.2664
3	3	2017	56	674	12239	6.2929
4	4	2018	57	674	12239	4.1813
1	1	2015	54	675	12238	0.8160
1	2	2015	54	676	3652	2.2320
2	4	2016	55	676	3652	0.7472
2	3	2016	55	676	3652	4.4640
3	3	2017	56	676	3652	1.8632
3	3	2017	56	676	3652	5.5800
4	3	2018	57	676	3652	3.2620
1	2	2015	54	677	12237	3.1760
2	5	2016	55	677	12237	2.7212
2	2	2016	55	677	12237	6.0692
1	1	2015	54	678	12236	0.7644
1	2	2015	54	679	12234	2.0009
2	4	2016	55	679	12234	1.2536
1	2	2015	54	680	12233	1.6740
1	2	2016	55	681	3651	0.7472
2	3	2016	55	681	3651	4.5156
3	3	2017	56	681	3651	1.9149
1	1	2015	54	682	12232	1.5880
1	2	2015	54	682	12232	5.1425
2	3	2016	55	682	12232	2.7384
1	1	2015	54	683	3650	1.3741
1	4	2015	54	683	3650	5.6833
2	5	2016	55	683	3650	6.0348
1	2	2015	54	684	3649	4.0264
2	5	2016	55	684	3649	5.9832
2	2	2016	55	685	6026	2.1116
2	2	2016	55	685	6026	5.6833
1	2	2015	54	686	6025	2.9620
1	3	2016	55	686	6025	0.5580
2	3	2016	55	686	6025	4.5500
3	2	2017	56	686	6025	1.8632
3	3	2017	56	686	6025	5.5456
1	2	2015	54	687	6024	2.7040
1	3	2016	55	687	6024	0.2408
2	4	2016	55	687	6024	4.7296
3	4	2017	56	687	6024	3.6233
2	2	2016	55	688	12231	5.8628
1	1	2015	54	689	12230	1.5289
1	3	2015	54	689	12230	5.4080
2	3	2016	55	689	12230	2.9276
2	3	2017	56	689	12230	0.6612
3	4	2017	56	689	12230	6.2413
1	2	2015	54	690	12229	5.9660
2	4	2016	55	690	12229	4.9532
3	3	2017	56	690	12229	2.5245
2	2	2016	55	691	12228	2.1976
2	4	2017	56	691	12228	0.3269
3	3	2017	56	691	12228	4.2748
4	3	2018	57	691	12228	1.9149
1	2	2015	54	692	6022	5.6489
2	4	2016	55	692	6022	3.6824
2	2	2016	55	693	12227	4.5156
3	3	2017	56	693	12227	1.8632
